#t(s)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
28.114050	26.862080	290.724133	4.972554E-6	40.999578	59.200000	703.029250	NA	NA
28.116500	26.994332	290.724133	4.954685E-6	40.999582	59.200000	703.072209	NA	NA
28.120650	26.983142	290.724133	4.858232E-6	40.999613	59.200000	703.068575	NA	NA
28.122883	27.140384	290.724133	4.900956E-6	40.999594	59.200000	703.119621	NA	NA
28.125050	27.118865	290.099672	4.943277E-6	40.999633	59.300000	703.108329	NA	NA
28.127567	27.073533	290.724133	4.952274E-6	40.999680	59.200000	703.097924	NA	NA
28.129817	27.033764	290.724133	4.843177E-6	40.999680	59.200000	703.085013	NA	NA
28.132067	27.026089	290.724133	4.809232E-6	40.999691	59.200000	703.082521	NA	NA
28.136500	27.041578	290.724133	4.965474E-6	40.999723	59.200000	703.087550	NA	NA
28.139100	27.043845	290.724133	4.895885E-6	40.999707	59.200000	703.088286	NA	NA
28.141617	27.019796	290.724133	4.870227E-6	40.999723	59.200000	703.080478	NA	NA
28.143850	27.100149	290.724133	4.891341E-6	40.999754	59.200000	703.106563	NA	NA
28.147883	27.040635	290.724133	4.960126E-6	40.999758	59.200000	703.087243	NA	NA
28.150100	27.024355	290.724133	4.861756E-6	40.999746	59.200000	703.081958	NA	NA
28.152317	27.031244	290.724133	4.857830E-6	40.999762	59.200000	703.084195	NA	NA
28.154783	27.092882	290.724133	4.955829E-6	40.999766	59.200000	703.104204	NA	NA
28.157033	27.069722	290.724133	4.977964E-6	40.999820	59.200000	703.096686	NA	NA
28.159267	27.016324	290.724133	4.888219E-6	40.999836	59.200000	703.079350	NA	NA
28.163850	26.961181	290.724133	4.858819E-6	40.999809	59.200000	703.061443	NA	NA
28.166300	26.955897	290.724133	4.957622E-6	40.999746	59.200000	703.059727	NA	NA
28.168733	26.953842	290.724133	4.952582E-6	40.999734	59.200000	703.059060	NA	NA
28.170967	26.918001	290.724133	4.829698E-6	40.999742	59.200000	703.047418	NA	NA
28.173400	26.904166	290.724133	4.884695E-6	40.999766	59.200000	703.042924	NA	NA
28.177683	26.914719	290.724133	4.982353E-6	40.999828	59.200000	703.046352	NA	NA
28.180067	26.935681	290.724133	4.889456E-6	40.999867	59.200000	703.053161	NA	NA
28.182550	26.972381	290.724133	4.875297E-6	40.999867	59.200000	703.065081	NA	NA
28.184983	26.971808	290.724133	4.908592E-6	40.999883	59.200000	703.064894	NA	NA
28.187383	26.928182	290.724133	4.964701E-6	40.999875	59.200000	703.050725	NA	NA
28.191617	26.937519	290.724133	4.853780E-6	40.999848	59.200000	703.053758	NA	NA
28.194067	26.923523	290.724133	4.905222E-6	40.999867	59.200000	703.049212	NA	NA
28.196333	26.895769	290.724133	4.977624E-6	40.999863	59.200000	703.040196	NA	NA
28.198717	26.931002	290.724133	4.924265E-6	40.999883	59.200000	703.051641	NA	NA
28.201217	26.928774	290.724133	4.849329E-6	40.999910	59.200000	703.050917	NA	NA
28.205700	26.889012	290.724133	4.922256E-6	40.999965	59.200000	703.038001	NA	NA
28.207950	26.843909	290.724133	4.945287E-6	40.999984	59.200000	703.023346	NA	NA
28.210083	26.854410	290.724133	4.909673E-6	41.000008	59.200000	703.026758	NA	NA
28.212333	26.850066	290.724133	4.850132E-6	41.000020	59.200000	703.025347	NA	NA
28.214783	26.836940	290.724133	4.885870E-6	41.000012	59.200000	703.021082	NA	NA
28.219250	26.833567	290.724133	4.945318E-6	41.000020	59.200000	703.019985	NA	NA
28.221417	26.838487	290.724133	4.842837E-6	41.000031	59.200000	703.021584	NA	NA
28.223600	26.794422	290.724133	4.872607E-6	40.999996	59.200000	703.007263	NA	NA
28.226017	26.779784	290.724133	4.935641E-6	40.999992	59.200000	703.002506	NA	NA
28.228250	26.751470	290.724133	4.951099E-6	40.999973	59.200000	702.993302	NA	NA
28.232700	26.851459	290.724133	4.854522E-6	41.000066	59.200000	703.025799	NA	NA
28.234933	26.822992	290.724133	4.899966E-6	41.000078	59.200000	703.016549	NA	NA
28.237367	26.798175	290.724133	4.972924E-6	41.000117	59.200000	703.008484	NA	NA
28.239617	26.757507	290.724133	4.953015E-6	41.000133	59.200000	702.995264	NA	NA
28.241967	26.577202	290.724133	4.901481E-6	41.000086	59.200000	702.936628	NA	NA
28.246417	26.663498	290.724133	4.898544E-6	41.000117	59.200000	702.964698	NA	NA
28.248650	26.641409	290.724133	4.967267E-6	41.000102	59.200000	702.957514	NA	NA
28.250867	26.737845	290.724133	4.941886E-6	41.000070	59.200000	702.988873	NA	NA
28.253083	26.682054	290.724133	4.869701E-6	41.000055	59.200000	702.970733	NA	NA
28.255533	26.725943	290.724133	4.847443E-6	41.000043	59.200000	702.985003	NA	NA
28.260000	26.818111	290.724133	4.966309E-6	41.000039	59.200000	703.014963	NA	NA
28.262217	26.861112	290.724133	4.984023E-6	41.000035	59.200000	703.028936	NA	NA
28.264450	26.870141	290.724133	4.865683E-6	41.000004	59.200000	703.031870	NA	NA
28.266800	26.911557	290.724133	4.838478E-6	40.999973	59.200000	703.045325	NA	NA
28.269033	26.998945	290.724133	4.940928E-6	41.000016	59.200000	703.073707	NA	NA
28.273517	26.979660	290.724133	4.919628E-6	41.000027	59.200000	703.067444	NA	NA
28.276050	26.949455	290.724133	4.849885E-6	41.000035	59.200000	703.057635	NA	NA
28.278333	26.976862	290.724133	4.850132E-6	41.000047	59.200000	703.066536	NA	NA
28.280533	27.008689	290.724133	4.942567E-6	41.000070	59.200000	703.076871	NA	NA
28.282783	26.940921	290.724133	4.918453E-6	41.000109	59.200000	703.054863	NA	NA
28.287267	26.899745	290.724133	4.878883E-6	41.000141	59.200000	703.041488	NA	NA
28.289967	26.867427	290.724133	4.962012E-6	41.000121	59.200000	703.030988	NA	NA
28.292133	26.818373	290.724133	4.958951E-6	41.000105	59.200000	703.015048	NA	NA
28.294383	26.789249	290.724133	4.930819E-6	41.000062	59.200000	703.005582	NA	NA
28.296817	26.822451	290.724133	4.854399E-6	41.000039	59.200000	703.016373	NA	NA
28.301283	26.841828	290.724133	4.979015E-6	41.000027	59.200000	703.022670	NA	NA
28.303583	26.844273	290.724133	4.949553E-6	41.000039	59.200000	703.023464	NA	NA
28.306050	26.871086	290.724133	4.862591E-6	41.000059	59.200000	703.032177	NA	NA
28.308283	26.836007	290.724133	4.851431E-6	41.000055	59.200000	703.020778	NA	NA
28.310733	26.927095	290.724133	4.934127E-6	41.000066	59.200000	703.050372	NA	NA
28.315267	26.874731	290.724133	4.915300E-6	41.000043	59.200000	703.033361	NA	NA
28.317733	26.878604	290.099672	4.852327E-6	41.000027	59.300000	703.030311	NA	NA
28.320000	26.943407	290.724133	4.870597E-6	41.000008	59.200000	703.055670	NA	NA
28.322483	26.888012	290.724133	4.973666E-6	41.000027	59.200000	703.037676	NA	NA
28.324900	26.854448	290.724133	4.944236E-6	41.000039	59.200000	703.026771	NA	NA
28.329317	26.852918	290.724133	4.861571E-6	41.000102	59.200000	703.026274	NA	NA
28.331533	26.863394	290.724133	4.913569E-6	41.000156	59.200000	703.029678	NA	NA
28.333800	26.890967	290.724133	4.955798E-6	41.000148	59.200000	703.038636	NA	NA
28.336267	26.871566	290.724133	4.931128E-6	41.000141	59.200000	703.032333	NA	NA
28.338400	26.918700	290.724133	4.858140E-6	41.000105	59.200000	703.047645	NA	NA
28.342950	26.878685	290.724133	4.996018E-6	41.000062	59.200000	703.034646	NA	NA
28.345350	26.875418	290.724133	4.945194E-6	41.000098	59.200000	703.033584	NA	NA
28.347567	26.856546	290.724133	4.847164E-6	41.000074	59.200000	703.027452	NA	NA
28.350033	26.864466	290.724133	4.856501E-6	41.000098	59.200000	703.030026	NA	NA
28.352483	26.851960	290.724133	4.915331E-6	41.000055	59.200000	703.025962	NA	NA
28.356633	26.826202	290.724133	4.920710E-6	41.000023	59.200000	703.017592	NA	NA
28.358883	26.946659	290.724133	4.823175E-6	41.000008	59.200000	703.056727	NA	NA
28.361133	26.942668	290.724133	4.880892E-6	40.999992	59.200000	703.055431	NA	NA
28.363383	26.925286	290.724133	4.955674E-6	40.999996	59.200000	703.049784	NA	NA
28.365633	26.848680	290.724133	4.921885E-6	41.000004	59.200000	703.024897	NA	NA
28.367867	26.907971	290.724133	4.851648E-6	41.000035	59.200000	703.044160	NA	NA
28.371867	26.833517	290.724133	4.949584E-6	40.999996	59.200000	703.019969	NA	NA
28.374117	26.868180	290.724133	4.954067E-6	41.000023	59.200000	703.031232	NA	NA
28.376383	26.901988	290.724133	4.893474E-6	41.000027	59.200000	703.042216	NA	NA
28.378983	26.872264	290.724133	4.863024E-6	40.999992	59.200000	703.032559	NA	NA
28.381217	26.878642	290.724133	4.912765E-6	40.999977	59.200000	703.034632	NA	NA
28.385733	26.888999	290.724133	4.916104E-6	40.999949	59.200000	703.037997	NA	NA
28.388417	26.910492	290.724133	4.845186E-6	41.000023	59.200000	703.044979	NA	NA
28.390867	26.869680	290.724133	4.981272E-6	41.000020	59.200000	703.031720	NA	NA
28.393217	26.889057	290.724133	5.013484E-6	41.000031	59.200000	703.038015	NA	NA
28.397650	26.874618	290.724133	4.852853E-6	41.000012	59.200000	703.033324	NA	NA
28.400150	26.902294	290.724133	4.896628E-6	41.000047	59.200000	703.042316	NA	NA
28.402617	26.886899	290.724133	4.950728E-6	41.000066	59.200000	703.037314	NA	NA
28.404933	26.912979	290.724133	4.920741E-6	41.000070	59.200000	703.045787	NA	NA
28.407183	26.888428	290.724133	4.838447E-6	41.000039	59.200000	703.037811	NA	NA
28.411183	26.835075	290.724133	4.910941E-6	41.000027	59.200000	703.020475	NA	NA
28.413417	26.845729	290.724133	4.964392E-6	41.000062	59.200000	703.023937	NA	NA
28.415683	26.873932	290.724133	4.843146E-6	41.000070	59.200000	703.033101	NA	NA
28.417950	26.846185	290.724133	4.813313E-6	41.000031	59.200000	703.024086	NA	NA
28.420083	26.859606	290.724133	4.944422E-6	41.000012	59.200000	703.028447	NA	NA
28.422333	26.837615	290.724133	4.972461E-6	41.000020	59.200000	703.021301	NA	NA
28.426800	26.878240	290.724133	4.876100E-6	41.000055	59.200000	703.034501	NA	NA
28.429033	26.847882	290.724133	4.879346E-6	41.000055	59.200000	703.024637	NA	NA
28.431300	26.865288	290.724133	4.972244E-6	41.000047	59.200000	703.030293	NA	NA
28.433783	26.858392	290.724133	4.990979E-6	41.000102	59.200000	703.028052	NA	NA
28.436033	26.891235	290.724133	4.847196E-6	41.000090	59.200000	703.038723	NA	NA
28.440117	26.812308	290.724133	4.867259E-6	41.000121	59.200000	703.013077	NA	NA
28.442383	26.842171	290.724133	4.965134E-6	41.000125	59.200000	703.022781	NA	NA
28.444883	26.848092	290.724133	4.921792E-6	41.000102	59.200000	703.024705	NA	NA
28.447133	26.794051	290.724133	4.883458E-6	41.000086	59.200000	703.007143	NA	NA
28.449350	26.894103	290.724133	4.829327E-6	41.000047	59.200000	703.039655	NA	NA
28.451817	26.911952	290.724133	4.884540E-6	41.000062	59.200000	703.045453	NA	NA
28.456267	26.861245	290.724133	4.950542E-6	41.000055	59.200000	703.028979	NA	NA
28.458700	26.872482	290.724133	4.819558E-6	41.000047	59.200000	703.032630	NA	NA
28.461033	26.854350	290.724133	4.910879E-6	41.000082	59.200000	703.026739	NA	NA
28.463317	26.839452	290.724133	4.946864E-6	41.000133	59.200000	703.021898	NA	NA
28.465783	26.782526	290.724133	4.979726E-6	41.000141	59.200000	703.003397	NA	NA
28.470283	26.848902	290.724133	4.834768E-6	41.000160	59.200000	703.024968	NA	NA
28.472517	26.820192	290.099672	4.976202E-6	41.000172	59.300000	703.011331	NA	NA
28.475567	26.863637	290.724133	4.958364E-6	41.000156	59.200000	703.029756	NA	NA
28.477867	26.847187	290.724133	4.874246E-6	41.000129	59.200000	703.024411	NA	NA
28.482333	26.805725	290.724133	4.868928E-6	41.000082	59.200000	703.010937	NA	NA
28.484783	26.849242	290.724133	4.949677E-6	41.000148	59.200000	703.025079	NA	NA
28.487150	26.848349	290.724133	4.929212E-6	41.000195	59.200000	703.024789	NA	NA
28.489417	26.849155	290.724133	4.852822E-6	41.000191	59.200000	703.025051	NA	NA
28.492117	26.838442	290.724133	4.869269E-6	41.000188	59.200000	703.021569	NA	NA
28.496567	26.826179	290.724133	4.957436E-6	41.000246	59.200000	703.017585	NA	NA
28.499017	26.879017	290.724133	4.870999E-6	41.000227	59.200000	703.034753	NA	NA
28.501500	26.855868	290.724133	4.890414E-6	41.000207	59.200000	703.027232	NA	NA
28.503917	26.892186	290.724133	4.955767E-6	41.000176	59.200000	703.039032	NA	NA
28.509850	26.855934	290.724133	4.875544E-6	41.000137	59.200000	703.027254	NA	NA
28.512333	26.856723	290.724133	4.890290E-6	41.000141	59.200000	703.027510	NA	NA
28.514850	26.842944	290.724133	4.992834E-6	41.000102	59.200000	703.023032	NA	NA
28.517100	26.845198	290.724133	4.941546E-6	41.000086	59.200000	703.023765	NA	NA
28.519517	26.876695	290.724133	4.847041E-6	41.000109	59.200000	703.033999	NA	NA
28.523983	26.866780	290.724133	4.961301E-6	41.000090	59.200000	703.030778	NA	NA
28.526367	26.875493	290.724133	4.958302E-6	41.000113	59.200000	703.033608	NA	NA
28.528600	26.881959	290.724133	4.916846E-6	41.000109	59.200000	703.035709	NA	NA
28.531083	26.879554	290.724133	4.811799E-6	41.000082	59.200000	703.034928	NA	NA
28.533817	26.893029	290.099672	4.945318E-6	41.000094	59.300000	703.034998	NA	NA
28.538500	26.866273	290.724133	4.914867E-6	41.000020	59.200000	703.030613	NA	NA
28.540783	26.877021	290.724133	4.849761E-6	41.000027	59.200000	703.034105	NA	NA
28.543033	26.846095	290.724133	4.896751E-6	41.000020	59.200000	703.024056	NA	NA
28.545317	26.892179	290.099672	4.947080E-6	40.999957	59.300000	703.034722	NA	NA
28.547667	26.872511	290.724133	4.969339E-6	40.999887	59.200000	703.032640	NA	NA
28.552133	26.824275	290.724133	4.844258E-6	40.999938	59.200000	703.016966	NA	NA
28.554450	26.878986	290.724133	4.969741E-6	40.999945	59.200000	703.034743	NA	NA
28.556800	26.851399	290.724133	5.017040E-6	40.999945	59.200000	703.025780	NA	NA
28.559233	26.804490	290.724133	4.894061E-6	40.999949	59.200000	703.010536	NA	NA
28.561700	26.835771	290.724133	4.833593E-6	40.999902	59.200000	703.020702	NA	NA
28.566183	26.836529	290.724133	4.940217E-6	40.999891	59.200000	703.020948	NA	NA
28.568400	26.885887	290.724133	4.963465E-6	40.999898	59.200000	703.036986	NA	NA
28.570867	26.883345	290.099672	4.877244E-6	40.999887	59.300000	703.031851	NA	NA
28.573367	26.893284	290.724133	4.857367E-6	40.999918	59.200000	703.039389	NA	NA
28.575867	26.888008	290.724133	4.899163E-6	40.999969	59.200000	703.037675	NA	NA
28.580367	26.876057	290.724133	4.969462E-6	41.000035	59.200000	703.033792	NA	NA
28.582617	26.866877	290.724133	4.867135E-6	41.000039	59.200000	703.030809	NA	NA
28.584867	26.932662	290.724133	4.884262E-6	41.000008	59.200000	703.052181	NA	NA
28.587117	26.900469	290.724133	4.947235E-6	41.000012	59.200000	703.041723	NA	NA
28.589383	26.914277	290.099672	4.952243E-6	41.000086	59.300000	703.041900	NA	NA
28.594000	26.921966	290.724133	4.849947E-6	41.000191	59.200000	703.048706	NA	NA
28.596467	26.886334	290.724133	4.882191E-6	41.000238	59.200000	703.037131	NA	NA
28.598817	26.909865	290.724133	4.936507E-6	41.000242	59.200000	703.044775	NA	NA
28.601100	26.891582	290.724133	4.924389E-6	41.000207	59.200000	703.038836	NA	NA
28.603300	26.907662	290.724133	4.849267E-6	41.000215	59.200000	703.044059	NA	NA
28.607317	26.906136	290.724133	4.943865E-6	41.000148	59.200000	703.043564	NA	NA
28.609583	26.923726	290.724133	4.979726E-6	41.000141	59.200000	703.049278	NA	NA
28.611850	26.962266	290.724133	4.902347E-6	41.000184	59.200000	703.061796	NA	NA
28.614083	26.884570	290.724133	4.856377E-6	41.000188	59.200000	703.036558	NA	NA
28.616350	26.955051	290.099672	4.886426E-6	41.000148	59.300000	703.055144	NA	NA
28.618817	26.924939	290.099672	4.973574E-6	41.000176	59.300000	703.045364	NA	NA
28.623300	26.957818	290.724133	4.858015E-6	41.000203	59.200000	703.060351	NA	NA
28.625550	26.890515	290.724133	4.845897E-6	41.000148	59.200000	703.038489	NA	NA
28.627800	26.918121	290.724133	4.969431E-6	41.000113	59.200000	703.047457	NA	NA
28.630000	26.921773	290.724133	4.944638E-6	41.000066	59.200000	703.048643	NA	NA
28.632267	26.878530	290.724133	4.864291E-6	41.000078	59.200000	703.034595	NA	NA
28.636733	26.968436	290.724133	4.901358E-6	41.000090	59.200000	703.063800	NA	NA
28.638983	26.891022	290.724133	4.941515E-6	41.000082	59.200000	703.038654	NA	NA
28.641217	26.967100	290.724133	4.926058E-6	41.000039	59.200000	703.063366	NA	NA
28.643400	26.933629	290.724133	4.848958E-6	41.000020	59.200000	703.052494	NA	NA
28.645650	26.971226	290.724133	4.833129E-6	41.000027	59.200000	703.064706	NA	NA
28.647917	26.806854	290.724133	4.944143E-6	41.000027	59.200000	703.011304	NA	NA
28.652400	26.915316	290.724133	4.864384E-6	41.000008	59.200000	703.046546	NA	NA
28.655000	26.815432	290.724133	4.881139E-6	41.000004	59.200000	703.014092	NA	NA
28.657383	26.884453	290.724133	4.928655E-6	41.000027	59.200000	703.036520	NA	NA
28.659650	26.980214	290.724133	4.939444E-6	41.000059	59.200000	703.067625	NA	NA
28.664167	26.969610	290.724133	4.873937E-6	41.000047	59.200000	703.064181	NA	NA
28.666617	26.866512	290.724133	4.915114E-6	41.000082	59.200000	703.030691	NA	NA
28.669100	26.980432	290.724133	4.963805E-6	41.000109	59.200000	703.067695	NA	NA
28.671533	26.680498	290.724133	4.923832E-6	41.000098	59.200000	702.970226	NA	NA
28.676017	26.959375	290.724133	4.896257E-6	41.000086	59.200000	703.060857	NA	NA
28.678533	27.018617	290.724133	4.988907E-6	41.000109	59.200000	703.080095	NA	NA
28.680967	27.056173	290.724133	4.939228E-6	41.000078	59.200000	703.092288	NA	NA
28.683467	26.994435	290.724133	4.856408E-6	41.000098	59.200000	703.072243	NA	NA
28.687933	27.059359	290.724133	4.910354E-6	41.000094	59.200000	703.093322	NA	NA
28.690550	27.001697	290.724133	4.955582E-6	41.000086	59.200000	703.074601	NA	NA
28.693167	27.112533	290.724133	4.831862E-6	41.000051	59.200000	703.110582	NA	NA
28.695417	27.055635	290.099672	4.804039E-6	41.000012	59.300000	703.087805	NA	NA
28.699933	27.101014	290.724133	4.968133E-6	41.000023	59.200000	703.106844	NA	NA
28.702550	27.021142	290.724133	4.928779E-6	41.000020	59.200000	703.080914	NA	NA
28.704967	27.096031	290.724133	4.862096E-6	41.000020	59.200000	703.105226	NA	NA
28.707433	27.047690	290.724133	4.924296E-6	41.000078	59.200000	703.089534	NA	NA
28.711450	27.041726	290.724133	4.917124E-6	41.000094	59.200000	703.087598	NA	NA
28.713767	26.979628	290.724133	4.861602E-6	41.000102	59.200000	703.067434	NA	NA
28.716233	27.038845	290.724133	4.875049E-6	41.000066	59.200000	703.086662	NA	NA
28.718500	27.014157	290.724133	4.949553E-6	41.000078	59.200000	703.078646	NA	NA
28.720783	26.975820	290.724133	4.953386E-6	41.000062	59.200000	703.066198	NA	NA
28.725400	26.971234	290.724133	4.870381E-6	41.000027	59.200000	703.064708	NA	NA
28.727933	27.037707	290.724133	4.944360E-6	41.000027	59.200000	703.086293	NA	NA
28.730400	27.033130	290.724133	4.948100E-6	41.000039	59.200000	703.084807	NA	NA
28.732900	26.992889	290.724133	4.888404E-6	41.000051	59.200000	703.071740	NA	NA
28.737267	27.044377	290.724133	4.882129E-6	41.000039	59.200000	703.088458	NA	NA
28.739700	27.023999	290.724133	4.972028E-6	41.000031	59.200000	703.081842	NA	NA
28.742283	27.007951	290.724133	4.939259E-6	41.000016	59.200000	703.076631	NA	NA
28.744750	27.010214	290.724133	4.814952E-6	41.000027	59.200000	703.077366	NA	NA
28.748800	27.034064	290.724133	4.970513E-6	41.000059	59.200000	703.085110	NA	NA
28.751067	27.021290	290.724133	4.963650E-6	41.000094	59.200000	703.080963	NA	NA
28.753533	27.014086	290.724133	4.892393E-6	41.000082	59.200000	703.078624	NA	NA
28.756017	27.064616	290.724133	4.882902E-6	41.000125	59.200000	703.095029	NA	NA
28.758467	27.045570	290.724133	4.961023E-6	41.000102	59.200000	703.088846	NA	NA
28.762933	27.091420	290.724133	4.870628E-6	41.000039	59.200000	703.103730	NA	NA
28.765200	27.048008	290.724133	4.851802E-6	41.000035	59.200000	703.089637	NA	NA
28.767700	27.020827	290.724133	4.892763E-6	41.000062	59.200000	703.080812	NA	NA
28.769967	27.001742	290.099672	4.930695E-6	41.000098	59.300000	703.070307	NA	NA
28.772283	27.001615	290.724133	4.914466E-6	41.000082	59.200000	703.074574	NA	NA
28.776783	26.994186	290.724133	4.840085E-6	41.000098	59.200000	703.072162	NA	NA
28.779067	27.014626	290.724133	4.938950E-6	41.000109	59.200000	703.078799	NA	NA
